created_at,full_text,sentiment
2020-12-13T15:13:45+00:00,"@jokowi Saya cinta bpk, makanya saya setuju untuk diusulkan nya bpk, keluarga bpk, dan para menteri/pejabat di suntik vaksin duluan sebelum rakyat nya, supaya BPK sehat, terhindar dari penyakit COVID 19 dan bisa memimpin negara indonesia..",1
2020-12-13T15:08:36+00:00,"@tempodotco Udaaah pak, rakyat ikhlas se ikhlasnya pak presiden bersama menteri kabinetnya di vaksinasi duluan, kasih contoh pada rakyat bahwa vaksinasi covid aman... gitu aja kok repot.",1
2020-12-13T14:02:52+00:00,"@mohmahfudmd Assalamualaikum...
 Pak menteri sy kehilangan pekerjaan dikarnakan pandemi Covid-19 ini,dan sy mau dibunuh dikarnakan sy tdk bisa membayar hutang sy sebesar 20jt kpd kawan sy,apa ini adil buat sy pak....",2
2020-12-13T12:35:00+00:00,"Ada dua menteri dipeswat becanda. Corona ga bisa masuk ke Indonesia karena perijinan susah. Terus senyum mereka. 
 Knp media diam saat itu dan justru skrng infokan kasus covid merkab dimana mana.",0
2020-12-13T08:14:55+00:00,"@ridwanhr Lagian dari awal,mreka malah brebut jualan,sebelum ini kan ada juga kemntrian/menteri yg jualan kalung anti covid,,smua brebut jualan..",0
2020-12-13T07:44:28+00:00,"@geroeng @Tjeloup Bukan hanya itu..titip yg ini juga..
 menteri korup 1
 menteri korup 2
 UU Omnibus 
 Audit Dana Covid yg Ratusan Trilyun..
 Panggil dan adili Si Deny An**** dan abu Janda An****Si Ade Ar An****
 Silahkan di tambah klo ada lg...
 
 #BentukTPF_KM50",0
2020-12-13T06:03:06+00:00,"Nah ini salah satu kedunguan yang menutupi nurani, semua hal yang dituduhkan sudah clear, fitnah.
 
 Terus digoreng sama penguasa dzolim, eeeh ada orang kaya loe yang percaya.
 
 Kasian bangeeet dech, sampai lupa juga ada menteri yang korupsi dana bansos korban covid.
 
 Ajaib",0
2020-12-13T05:01:36+00:00,@Dennysiregar7 79.000 penyelenggara pemilu terinfeksi covid dan kasus korupsi 2 menteri kok gak kalian goreng? Haram jadah kalian.,0
2020-12-13T03:57:25+00:00,"Azab Allah bersamamu hai baju coklat,klu kerumunan saja kau borgol bagaimana dgnn koruptor bansos covid ,hukuman mati pantas untuk menteri PDIP itu",0
2020-12-13T01:10:18+00:00,Saat ini Kita sibuk dengan ancaman virus covid 19. Harusnya menteri Kesehatan harus sering tampil didepan. Tp aneh kok beda ya? Ngumpet atau kita masih punya menteri atau nggak ya?,0
2020-12-12T16:19:50+00:00,"Dunia ini lucu....
 Serba lucu
 Katanya jabatannya menteri sosial tp dana bantuan sosial di korup
 Katanya hindarilah segala sesuatu yg bersifat negatif tp org org akan sangat bahagia klo negatif covid
 Katanya org yg paling menyakiti justru org yg paling dekat",0
2020-12-12T09:17:18+00:00,"@geloraco Setuju pakai bangettt..presiden dan wakil serta keluarganya, menteri, kepala daerah anggota DPR para polisi, setelah vaksin ditunggu sampai TDK ada yg kena covid baru dikasih ke rakyat",1
2020-12-12T08:33:25+00:00,"@mohmahfudmd Anda menteri apaan sih? Bukannya fokus tanganin yang 17M, masalah covid, sama Papua, ini sibuk ngurusin masalah gini yang ga ngerugiin negara, se gabut inikah pemerintah Indonesia",0
2020-12-12T05:30:03+00:00,menteri itu ga bakal korupsi kalo ga ada wabah covid,2
2020-12-11T13:06:52+00:00,@republikaonline Covid ini masuk kan gara2 presiden dan para menteri mengolok2 covid di awal.,0
2020-12-11T12:16:36+00:00,@KompasTV @susipudjiastuti itu menteri sosial dihukum mati ajh. sesuai omongan pak presiden kalau korupsi dana covid 19 bakal beresiko hukuman mati,0
2020-12-11T11:53:04+00:00,"Maaf Pak, utk kasus covid apa yang sudah dilakukan Pak? Makin hari makin naik kasus terpapar Covid. Saya sebenarnya ingin marah Pak. Marah saya sebaiknya ditujukan kesiapa Pak, presiden, menteri, gugus tugas, gubernur, atau ke orangÂ² yg tdk patuh protok kesehatan?",0
2020-12-11T11:24:36+00:00,"@abdulra55101674 @CNNIndonesia Awal"" covid kn udah di ajk goyang ubur"" am pak menteri",0
2020-12-11T09:43:39+00:00,"Ada apa dengan indonesiaku. Indonesia sudah sangat krisis, dari bencana covid, koropsi meraja sampai ke menteri"", papua ingin merdeka, dan sampai penembakan terhadap warganya sendiri. Indonesia kebelah menjadi dua kubuh.",0
2020-12-11T09:40:32+00:00,"Berpenampilan kalem,rapih,pinter tidak menjamin hati seseorang itu baik atau buruk. menteri sosial berpenampilan rapih,keliatan baik,kalem pinter tapi nyata nya bansos covid-19 aja di makan,
 Jadi stop mengukur hati seseorang dari tampilan nya",0
2020-12-11T07:36:39+00:00,"cerita duka awal DESEMBER 2020
 menteri sosial yang kena OTT @KPK_RI yang di janji kan akan di hukum mati yang korupsi dana bansos covid_19
 tapi mengapa yang di eksekusi mala 6 laskar FPI pengawal OB HRS
 yang tidak tau salah nya apa
 @KomnasHAM
 #usuttuntaspenembakanLASKARFPI",0
2020-12-10T23:01:09+00:00,"PADA SAKIT KALI YA OTAK NYA ,APA PADA GAK SADAR KALIH KALO INI NEGARA menteri NYA LANGSUNG PADA KORUPSI,kerumunan,pembunuhan,korupsi,covid kontol kaga jelas.
 makan tuh teriak NKRI NKRI
 MAMPUSIN DULU KORUPTOR,
 JANGAN 6 LASKAR DIMAMPUSIN.
 #usuttuntaspenembakanLASKARFPI 
 #Kapolda",0
2020-12-09T23:56:21+00:00,"@joeharyan @den_untung @davidfong_ Yang korupsi menteri, yang makar papua, ini hrs masalahnya ngelanggar protocol covid yg notBennya bnyak juga yg demikian, kenapa smpai dikejar2 kaya gitu. Media juga sgt menyudutkan habib. Pengawalnya dibunuh. Gila emang",0
2020-12-09T09:52:16+00:00,"Gubernur DKI dan wakilnya kena covid19, di tambah pak sandiaga uno juga kena. Apa ga menutup kemungkinan para menteri yg korupsi akan memakai alasan kena covid juga?",2
2020-12-09T05:48:38+00:00,"Jangan golput, tetap di rumah saja. Sebagai warga negara yang taat dengan peraturan perihal covid-19. Kita tidak boleh berada di kerumunan. Patuhi peraturan, kasihan pemerintah capek mengurusi menteri yg lagi foya-foya menikmati hasil dri korupsi.",0
2020-12-09T04:38:05+00:00,Gue hari ini perdana masak nasi pake beras yg bantuan covid itu. Ya gimana rakyat gak mau sakit hati? berasnya kualitasnya jelek bgt udah gitu masih banyak gabah juga. Emang sakit jiwa itu menteri yg korup anjing.,0
2020-12-09T02:58:16+00:00,"@jokowi Pantesan saya di perantauan tidak pernah tersentuh bantuan apa pun.
 Boro boro uang BLT, bantuan sembako aj g pernah dapat. Gara gara covid saya di berhentiin kerja.
 Eh g tau nya mah uang nya di colong Ama menteri nya.
 Mungkin masih kurang , uang ga",0
2020-12-09T02:44:47+00:00,"Pak @jokowi usul dong menteri bapak dan stafnya yg korupsi itu gausah dipenjara, hukumannya diganti dengan uji coba vaksin covid aja. Hbs itu sekalian dipaparkan virus covidnya lgsg, lumayan lah bisa buat trial and error. Kalo berhasil lumayanlah bisa buat promo.",0
2020-12-09T02:22:25+00:00,"Mau milih yg terbaik dari yg terburuk? liat aja ini hasilnya Indonesia sekarang, Covid yg semakin parah, demo UU kontroversial, 2 menteri ketangkep KPK, dan pilkada ini yg seharusnya ditunda tapi malah dipaksakan untuk diselenggarakan sekarang.",0
2020-12-08T21:50:06+00:00,"Dilema demokrasi :
 
 ""Anjing tuh menteri korupsi dana covid orang kayak gitu kok jadi menteri"" kata rakyat
 
 ""Eh jangan pilih nomer 2 kagak ada duitnya"" kata rakyat juga
 
 Jangan lupa ke TPS masyarakat Sidoarjo wkwk",0
2020-12-08T19:56:07+00:00,@RommySudiyarto @NeiRaham @ronin_minang @LisaAmartatara3 Eh tau gak kemarin ada menteri yg korupsi bansos untuk pandemi covid loh,0
2020-12-08T18:07:29+00:00,"@eLHurryKoRn @prabowo @mohmahfudmd Ini bukti prabowo bukan professional yg bisa kerja.. untung cm jadi menteri, coba jadi presiden.. bisa mampus indonesia pas covid ini. Sama juga klo anus baswedan jadi presiden.. hancur indonesia.. kiamat..",0
2020-12-08T12:14:44+00:00,"Papua Barat mau pisah, Omnibus Law blangsak, menteri tertangkap KPK, Covid tinggi, vaksin yang dibeli belum ada uji efektifitas, …",0
2020-12-08T11:08:08+00:00,lg random gini tbtb pengen jadi menteri abis itu ambil jatah 10rb tiap bansos covid hehe,0
2020-12-08T03:24:50+00:00,"setelah menteri KKP, menteri Sosial, gw seneng banget sih kalo KPK periksa menteri kesehatan soal dana kesehatan untuk nanganin Covid",2
2020-12-08T01:36:18+00:00,"Di negara lain saling bahu membahu, bantuin covid biar beres. Di indo menteri sosial, cateta ya catet menteri sosial. Korupsiin dana bansos covid.",0
2020-12-08T00:37:50+00:00,Covid 19 memuncaki klasemen korban nyawa di tahun ini dengan kabinet kerja yang buruk dengan menteri yang sudah di ingatkan oleh pemimpin nya sendiri seandainya hukum negara ini kuat mungkin menteri yang korupsi itu sudah di hukum mati apakah Indonesia ini butuh tumbal menteri??,0
2020-12-08T00:32:10+00:00,"Sedih ae denger cerita pasien2 covid yang haknya banyak ga terpenuhi, harus memenuhi syarat dan aturan pemerintah ini-itu. banyak nakes dan relawan yang dana jaspelnya ga turun-turun padahal mereka kerja berhari-hari.
 Sedangkan dana nya dikorup menteri ðŸ˜­ hoalah keterlaluan km pak",0
2020-12-07T14:49:07+00:00,"@Uvhie6 agar spy tidak lupa aja, bahwa di rezim ini ada menteri maling uang bansos Covid-19,. heheehehehe. ðŸ˜",0
2020-12-07T14:47:47+00:00,baru sadar aing ternyata menteri sosial juga dapet bantuan sosial covid-19 ya,2
2020-12-07T13:49:09+00:00,"2020 udh mau abis, Indonesia malah makin fak up gini. Covid makin parah, ulama bikin kegaduhan, menteri 2 korupsi, baku tembak polisi.",0
2020-12-07T12:30:38+00:00,Ada menteri yg berhasil membeli rompi orang impian seharga milyaran gaes. Sebagian manusia mengangap covid adalah bencana tp bagi perampok satu ini covid19 adalah ladang meraup cuan.,0
2020-12-07T11:48:34+00:00,"china udah bikin matahari buatan, indonesia msh ngurusin bansos covid yg dikorup menteri sendiri wkwk",0
2020-12-07T11:03:40+00:00,"Itu, menteri sangat memalukan, di gaji besar, malah nyolong uang bansos ,buat rakyat terdampak covid, rasain tuh, kena azab dari allah, harusnya jujur tugas amanah, rasain balasan setimpal .",0
2020-12-07T10:26:14+00:00,Masyarakat berbondong-bondong saling bantu akibat covid-19. menteri sosial e malah korupsi bantuan covid. Pancen Bajingan!,0
2020-12-07T10:26:07+00:00,Itu pak menteriðŸ˜­yg korupsiii dana bantuan covid,0
2020-12-07T10:24:11+00:00,"gak bisa tenang dikit apa ya. mulai dari covid, omnibus, pilkada, komodo, RS pulang bikin rusuh, OTT 2 menteri, terorisme di Sigi, sekarang ditambah ini. gak tenang banget kayanya tinggal di negara ini. ampuni ya gusti.....",0
2020-12-07T09:00:37+00:00,@ernestprakasa Kira2 tar vaksin covid-19 akan menyeret menteri juga gak ya? ðŸ¤”,0
2020-12-07T07:30:08+00:00,"@jjjongiiin Harusnya dia jadi menteri di indo aja, kasus covid naik pun masih bisa di korupsi dana bansosnya",0
2020-12-07T05:12:49+00:00,"Demi Allah gw sakit hati sama kelakuan manusia ini, wahai baginda menteri bpk tauga selama masa covid kmrn berapa banyak org yg meninggal karna kelaparan? Brp bnyk org yg rela banting tulang cuma buat makan?",0
2020-12-07T05:01:42+00:00,"Apalagi setelah melihat kelakuan menteri mu yg kenyang makan 17 Milyar, 134 T duit yg menyangkut nyawa dan hajat hidup orang banyak masih dikorupsi, jangan salahkan kami kalau kami sudah tidak percaya covid lagi",0
2020-12-07T04:42:47+00:00,malu-maluin deh itu menteri sosial korup terus apalagi yg skrng dana covid hadeh,0
2020-12-07T04:36:22+00:00,"menteri apa calo sih ðŸ˜…ðŸ˜…ðŸ˜… xixixixi
 Ternyata Tuhan kasih ujian bansos covid dan ga lulus si bapak batubara satu ini",0
2020-12-07T04:07:33+00:00,"Kadang kadang aku cape loh, pen ganti kewargnegraan aja loh. menteri disini yaampun. Lagi covid sempat korup.",0
2020-12-07T03:25:21+00:00,Tidak ada lagi hukuman yang pas. Selain hukuman MATI buat menteri sosial yang KORUPSI dana bantuan kepada rakyat yang terdampak pandemi covid 19. Sangat biadab .!!!!,0
2020-12-07T03:06:07+00:00,"@rheva_bem @hnurwahid Oke kita ikutin nalar situ. Kenapa kemensos yg lembaga ini bisa jadi juara ""kinerja para menteri terbaik selama pandemi covid 19""?",2
2020-12-07T02:57:22+00:00,"@detikcom Kalo masih pilih orang parpol untuk jadi menteri, percuma aja... Prrstasi ga ada korupsi iya.. ga punya hati nurani, penipu, seblum ketangkep pencitraan anti korupsi... Eh uang nelayan diembat, uang rakyat terdampak covid diembat.",0
2020-12-07T01:41:39+00:00,Karna tl ku penuh soal mama jadi gak tau kalo ada dana bansos covid yg di korupsi menteri dan baru liat sekarang. Manusia ini gak ada hati nuraninya sama sekali ya,0
2020-12-07T01:19:40+00:00,menteri goblok uang bantuan covid di sikat juga gada otak,0
2020-12-07T00:19:40+00:00,"Bansos utk covid pun dikorupsi, gagal paham aku liat menteri itu. Kok bisaaaaaa kok sanggup gitu, ribuan org di phk, mati krn covid . Masi diambil jatahnya. Itu manusia?",0
2020-12-06T21:56:34+00:00,Siapa yg bikin survey dan menempatkan menteri yg kena ott korupsi dana covid sebagai menteri terbaik...menteri asal PDIP,0
2020-12-06T20:30:18+00:00,"menteri sosial aja korupsi dana bantua covid 19 gilaa yaaa, mending tuh orng taro diruangan terus masukin virus covid dahh biar mati perlahan.",0
2020-12-06T19:03:27+00:00,"Kalo mensos beneran di hukum mati, mudah-mudahan bukan di tingkat menteri doang yang di hukum mati, tolong sampe tingkat RW juga kalo memang pak/bu RWnya menyelewengkan bantuan covid.",0
2020-12-06T18:10:19+00:00,"Covid kabarnya gt2 aja .
 menteri kepala daerah d tangkepin gegara korup. 
 Ormas islam dan aparat tegang. 
 Presiden d puja2 sekalian d jelek2in rakyatnya . Ekonomi mandek .
 Rakyat terbelah 2. 
 Yg kaya mkin egois .
 Yg miskin tak diperdulikan 
 
 Keadaan trburuk 20 thn trahir",0
2020-12-06T18:07:51+00:00,menteri Korupsi Bansos Covid. menteri Korupsi Benih Lobster. Ada yang melanggar protokoler kesehatan demi pemilu. Kenapa sih pemerintahan kesini makin lama makin kek anzing? Yang kek gini bikin rakyat menyetujui semua konspirasi!,0
2020-12-06T17:16:53+00:00,@RestyResseh @TheComment_NET @netmediatama @imamdarto @imamdarto lu manusia apa kebo?? Duit covid tuh utangan buat org susah..jgn jadi menteri kalo ga kuat iman,0
2020-12-06T16:22:12+00:00,"Kalau Mental Maling, mau jadi pejabat negara sekelas menteri pun yang ada di otaknya hanya Maling. Kaga malu tu anak dan bininya jadi omongan tetangga. Yang dimaling uang Covid 19 lagi. Ini kader Parpol Moncong apa ya????",0
2020-12-06T14:52:50+00:00,Waah akhirnya nemu hikmah pandemi covid gini. Kpk bisa tangkap menteri yg gabetul hhh,1
2020-12-06T14:05:47+00:00,"Udah covid nya belom kelar, itu ada satu menteri pakek dikorupsi juga dana bansos nya ,,",0
2020-12-06T13:17:35+00:00,@yunartowijaya Ya lo jg makan bansos covid lo!! Lo kan bikin surpei2an menteri yg paling jujur penyaluran dana covid n juaranya Mensos!! Hayyyyaaaa...,0
2020-12-06T12:55:44+00:00,Perampok duit covid menteri yg angkat harus tanggung jawab.. jangan lari ya,0
2020-12-06T12:36:12+00:00,"sungguh tidak berprikemanusiaan menteri sossial mencuri uang bantuan covid untuk rakyat,",0
2020-12-06T12:17:58+00:00,Juliari Batu Bacan si menteri korup hukuman yg pantas buatnya disuntik virus covid september,0
2020-12-06T11:57:53+00:00,"Indonesia itu lengkap, dari mulai menteri yg kesandung kasus ekspor bibit lobster, sampe menteri yg korupsi dana bantuan covid 19. semuanya ada, gokil Indonesiaku âœ¨
 
 17M",0
2020-12-06T11:41:35+00:00,"Sebagai warga negara Indonesia . Saya meminta KPK segera menyisir daerah daerah . Di level menteri aja dana covid di korupsi . Lantas , di daerah apa kabar ? 
 #PadangsidimpuanBersihgakya? 
 @KPK_RI",0
2020-12-06T11:33:03+00:00,Rip hati nurani bapak menteri sosial yg udh korupsi bansos untuk warga terdampak covid-19 ðŸ™ƒðŸ‘,0
2020-12-06T11:28:39+00:00,"rakyat lagi susah menghadapi covit 19. yang kerja banyak yg di phk, menteri sosial malah mencuri uang negara untuk bantuan covid.
 dasar cebong cebang",0
2020-12-06T10:55:23+00:00,"Bermain-main dengan dana bantuan untuk masyarakat kurang sejahtera yang terimbas Covid-19 ini, adalah bentuk penghianatan terbesar. menteri dan rekanannya yg korupsi pantas di kavelingkan tempat ke neraka jahanam ðŸ–•ðŸ–•ðŸ–•",0
2020-12-06T10:07:23+00:00,Sakit hati bener denger berita menteri yang korupsi dana covid,0
2020-12-06T09:47:03+00:00,"-2 menteri kena kpk dalam waktu 2 minggu
 -Papua Barat deklarasi kemerdekaan
 -Kasus di Sigi
 -Covid tembus 8k dalam sehari
 -Beberapa gunung statusnya siaga
 -Dll.......
 
 Lekas membaik Indonesia. Hanya itu yang bisa saya katakan.",0
2020-12-06T09:39:40+00:00,"@henrysunardi851 @haikal_hassan Apa kabar dgnn Papua merdeka, lalu dgnn menteri yg korupsi bantuan covid-19, hehe..ko utk yg itu minkem lu!",0
2020-12-06T09:28:26+00:00,"Wahai penjabat negara 
 
 Saya boleh request gak ?
 Itu menteri yang korupsi dana bantuan sosial penanganan covid - 19 kalo udah fix dihukum mati 
 
 Saya request dihukum matinya dipukulin warga negara boleh gak ? , Terutama warga negara yg keluarganya meninggal akibat covid-19",0
2020-12-06T09:07:19+00:00,"Apakah gara gara menteri nya pak Jokowi itu yang korup, bantuan covid 600k jadinya 300k prbulan ? Hooohooo Biadab yah",0
2020-12-06T08:46:04+00:00,"mantap bener, disaat semua orang lagi berjuang dengan covid, berjuang dengan ekonomi yang memburuk, si katanya menteri ini nyuri dana bansos covid, hukumannya langsung pasang ventilator aja dibadannya...",0
2020-12-06T08:41:25+00:00,Gedeg bgt ama menteri yg korupsi dana bansos COVID 19,0
2020-12-06T08:37:14+00:00,"Gila benar
 Yg korupsi anak buah presiden langsung
 Yg korupsi kader partai penguasa
 Yg korupsi menteri yg punya tujuan mulia menteri sosial
 Yg dikorupsi dana bantuan covid
 Yg dikorupsi dikala bangsa dalam bencana
 Hanya 1 kata BIADAP",0
2020-12-06T08:36:11+00:00,"Masih banyak rakyat yang enggak menerima bantuan akibat covid, eh si menteri malah korupsi ! 
 
 Bangsat banget yah Bund, biadab. 
 
 #DzalimnyaKebangetan",0
2020-12-06T08:33:39+00:00,"pinter banget menteri kita, bisa-bisanya kepikiran korupsi dana bansos covid. keren puolðŸ‘ðŸ»",0
2020-12-06T08:11:58+00:00,"Buat menteri - menteri yang korupsi, Demi allah lo tolol ! Udah tau sekarang susah cari duit karna covid lo malah makan duit rakyat ! Bgst!",0
2020-12-06T07:47:40+00:00,"Dana COVID-19 di korupsi, jabatannya menteri tapi kok otak pencuri, 
 Pejabat tinggi belum tentu punya nurani, demi nafsu pribadi dan penjilat negeri. 
 #DzalimnyaKebangetan",0
2020-12-06T07:47:05+00:00,"Kemaren baru aja nonton podcast nya om @corbuzier sama mas taufiq hidayat, membahas tentang bagaimana menteri bekerja, yaa ternyata yg di bilang mas taufiq hidayat bener, permainanya sama dengan kasus korupsi dana bansos covid-19.
 
 Susah emang klo negara udah jadii top global korup.",0
2020-12-06T07:04:26+00:00,"Sadis benar ya, sumbangan sosial covid aja digarap. Padahal masyarakat kecil aja banyak yang ikut nyumbang. 2 menteri kena OTT, apa ada hubungan dengan kontribusi ke Pilkada serentak ini ya.",0
2020-12-06T06:59:36+00:00,"menteri sosial ditangkep KPK terkait korupsi bansos pandemi covid 19.
 Prediksi gua sih orang2 bakal lebih mantep lagi nuduh atau curiga sama RS dalam hal memalsukan hasil lab pasien (positif covid)",0
